type,properties,id,yolo_pred,Confidence,Area_sqm,Perimeter_m,centroid_x,centroid_y,neighbor_mean_area,neighbor_mean_perimeter,neighbor_mean_conf,neighbor_majority_class,spatial_cluster_id
Feature,"{ ""height"": 2.67037034034729, ""confidence"": 0.99720001220703103 }",2135,0,0.6319,55.98901652339157,32.15321379093521,440133.16012677253,4463940.574575655,365.3620442170268,78.12752791738714,0.81232,3,2
Feature,"{ ""height"": 4.3148150444030762, ""confidence"": 1.0 }",2170,3,0.6797,153.60925368546523,49.576972425118505,440131.8312424835,4463844.684988075,345.8379967846121,74.64277619055049,0.8027599999999999,3,2
Feature,"{ ""height"": 4.7856907844543457, ""confidence"": 0.98420000076293912 }",2187,0,0.8522,790.5767234991854,155.5633557058481,443890.55372404517,4463147.194294179,327.3611673134749,78.87370687300886,0.8952199999999999,3,3
Feature,"{ ""height"": 3.563747644424438, ""confidence"": 0.98159998655319203 }",2273,2,0.1938,194.1902406666282,64.83664568120726,441125.2161247775,4463909.602913551,207.84147859498452,62.878656797336056,0.9006599999999999,3,2
Feature,"{ ""height"": 5.7852020263671875, ""confidence"": 0.96270000934600808 }",2312,3,0.8961,274.45720545799554,73.18394773234967,443121.7782931251,4463463.628793378,245.75164470858053,67.07337122481553,0.8952,3,4
Feature,"{ ""height"": 4.8590531349182129, ""confidence"": 0.99250000715255704 }",2333,3,0.8869,185.55846164510663,57.70484350958961,442071.4783844651,4463281.9230464,211.26439644210933,62.96899015606662,0.84544,3,1
Feature,"{ ""height"": 4.2958798408508301, ""confidence"": 0.99830001592636108 }",2364,3,0.9132,367.8701006018011,81.15441871574828,443784.2482205211,4462868.767860797,411.90249189295173,93.75549427102882,0.8830199999999999,3,4
Feature,"{ ""height"": 5.142085075378418, ""confidence"": 0.9979000091552731 }",2515,3,0.913,200.9511664563148,59.10067208569346,442867.130292936,4463378.7423518505,252.0933348591606,67.80015947233001,0.89632,3,4
Feature,"{ ""height"": 4.2946233749389648, ""confidence"": 0.97689998149871804 }",2564,3,0.8934,282.75445639510394,73.92869129405406,441041.56281235005,4463132.307683612,223.28647731369975,64.6257150261127,0.9006000000000001,3,0
Feature,"{ ""height"": 4.7860569953918457, ""confidence"": 0.9980000257492061 }",2644,3,0.9013,183.1844665006132,57.17470505620254,440848.1412026277,4464057.8916708,183.92568613452764,59.02588747469697,0.7656999999999999,3,2
Feature,"{ ""height"": 3.6203861236572261, ""confidence"": 0.97409999370574907 }",2770,3,0.8016,152.2751902159395,63.69714564292778,441256.5428774732,4462867.420231363,94.12203278670661,39.08804044348186,0.7862,3,1
