epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
107,167.707,1.35206,1.20132,1.78361,0.89698,0.47154,0.64375,0.47053,1.13809,0.87688,1.73997,0.000819529,0.000819529,0.000819529
108,169.22,1.32344,1.22991,1.77834,0.87428,0.47446,0.62436,0.45711,1.15585,0.86386,1.76266,0.000816779,0.000816779,0.000816779
109,170.702,1.30122,1.18363,1.74834,0.8431,0.47568,0.58528,0.42129,1.17025,0.93678,1.78922,0.00081403,0.00081403,0.00081403
110,172.324,1.30709,1.18315,1.75338,0.63892,0.49517,0.60383,0.42789,1.13278,0.86957,1.73735,0.00081128,0.00081128,0.00081128
111,173.811,1.32261,1.16866,1.76498,0.69017,0.57101,0.66525,0.48708,1.12772,0.85022,1.75421,0.00080853,0.00080853,0.00080853
112,175.332,1.28883,1.18601,1.7607,0.74658,0.55204,0.58916,0.41622,1.16381,0.83397,1.74826,0.000805781,0.000805781,0.000805781
113,176.859,1.31138,1.17458,1.7584,0.854,0.5311,0.67079,0.48702,1.13445,0.83201,1.73721,0.000803031,0.000803031,0.000803031
114,178.362,1.29434,1.17877,1.76224,0.68157,0.59683,0.63854,0.47673,1.12589,0.82632,1.73072,0.000800281,0.000800281,0.000800281
115,179.823,1.32177,1.20875,1.76061,0.85955,0.47532,0.67663,0.47284,1.13945,0.86002,1.73201,0.000797531,0.000797531,0.000797531
116,181.296,1.32066,1.17866,1.7379,0.66973,0.57624,0.74794,0.54459,1.15398,0.86686,1.73931,0.000794782,0.000794782,0.000794782
117,182.91,1.28596,1.12917,1.72572,0.7611,0.56544,0.78016,0.59267,1.08216,0.80508,1.69554,0.000792032,0.000792032,0.000792032
118,184.409,1.27019,1.13742,1.73581,0.78139,0.55368,0.77042,0.59109,1.10669,0.82405,1.71651,0.000789282,0.000789282,0.000789282
119,185.945,1.28095,1.10854,1.71448,0.87836,0.48434,0.59467,0.41842,1.08174,0.855,1.69095,0.000786532,0.000786532,0.000786532
