Source_File,Class_ID,Class_Name,Confidence,Normalized_X_Center,Normalized_Y_Center,Normalized_Width,Normalized_Height
225.png,3,Residential,0.6921,0.209033,0.175076,0.360359,0.350152
2273.png,3,Residential,0.7086,0.491505,0.508178,0.454203,0.360945
2273.png,3,Residential,0.5013,0.045524,0.546964,0.091049,0.351859
2273.png,3,Residential,0.1786,0.365216,0.643012,0.730431,0.656747
2273.png,3,Residential,0.1077,0.053083,0.626815,0.106167,0.517054
243.png,3,Residential,0.811,0.542792,0.491939,0.444907,0.439058
243.png,3,Residential,0.5797,0.438285,0.883366,0.296374,0.233267
243.png,3,Residential,0.1753,0.070575,0.654988,0.141151,0.690024
243.png,3,Residential,0.1095,0.593128,0.890974,0.622174,0.214878
252.png,3,Residential,0.9096,0.490267,0.489927,0.510352,0.519952
263.png,3,Residential,0.8897,0.487467,0.504031,0.473601,0.496782
263.png,3,Residential,0.7795,0.48319,0.626854,0.495585,0.746292
263.png,3,Residential,0.5639,0.080152,0.327026,0.150683,0.556557
263.png,3,Residential,0.2129,0.525658,0.075396,0.366114,0.150793
263.png,3,Residential,0.2022,0.135766,0.918764,0.269816,0.162471
263.png,3,Residential,0.1538,0.166355,0.938586,0.33271,0.122827
269.png,3,Residential,0.7979,0.490226,0.495834,0.369627,0.483512
269.png,3,Residential,0.3925,0.526682,0.888692,0.321586,0.222616
269.png,3,Residential,0.3589,0.468349,0.097117,0.33868,0.194234
269.png,3,Residential,0.2089,0.099916,0.866324,0.199831,0.267352
269.png,2,Commercial,0.137,0.619486,0.104365,0.661071,0.208731
269.png,3,Residential,0.1204,0.623328,0.104365,0.667943,0.208382
269.png,3,Residential,0.1152,0.395685,0.890858,0.602602,0.218284
301.png,3,Residential,0.8368,0.494595,0.48432,0.437165,0.622431
301.png,3,Residential,0.2567,0.449495,0.925231,0.308046,0.149538
301.png,3,Residential,0.196,0.1729,0.187188,0.345801,0.374376
301.png,3,Residential,0.1533,0.938749,0.849323,0.117769,0.27817
303.png,3,Residential,0.6888,0.442947,0.4699,0.585418,0.294992
303.png,3,Residential,0.2407,0.956311,0.538899,0.087379,0.530297
303.png,3,Residential,0.1846,0.363375,0.935168,0.457693,0.129664
303.png,3,Residential,0.1836,0.438467,0.931367,0.290307,0.137266
303.png,3,Residential,0.1378,0.95464,0.398691,0.090719,0.797383
320.png,3,Residential,0.8229,0.495696,0.516169,0.446041,0.40742
320.png,3,Residential,0.2199,0.907422,0.803708,0.185157,0.218509
323.png,3,Residential,0.8367,0.485836,0.472737,0.497238,0.368478
323.png,3,Residential,0.5575,0.074883,0.419614,0.149765,0.326182
