epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,666.22,1.00649,0.78371,1.39598,0.90443,0.8371,0.87497,0.68155,0.78502,0.50057,1.21096,0.000599551,0.000599551,0.000599551
188,669.734,0.99882,0.79942,1.40358,0.82313,0.80551,0.84085,0.67883,0.78822,0.49016,1.21765,0.000596801,0.000596801,0.000596801
189,673.35,0.99457,0.7873,1.38834,0.88314,0.77086,0.86138,0.7097,0.77994,0.50438,1.20661,0.000594052,0.000594052,0.000594052
190,676.859,1.00728,0.82315,1.39905,0.89776,0.82083,0.8849,0.74348,0.77392,0.48899,1.2015,0.000591302,0.000591302,0.000591302
191,680.409,0.96156,0.78972,1.37449,0.90866,0.80362,0.88404,0.74304,0.77192,0.49175,1.20284,0.000588552,0.000588552,0.000588552
192,683.917,1.00678,0.8003,1.38945,0.93773,0.81318,0.88726,0.73739,0.77266,0.47998,1.19788,0.000585803,0.000585803,0.000585803
193,687.44,0.98954,0.80893,1.39045,0.88749,0.77394,0.85982,0.71177,0.7897,0.47776,1.209,0.000583053,0.000583053,0.000583053
194,690.941,0.97613,0.80158,1.3676,0.93029,0.84382,0.89138,0.75187,0.75707,0.47665,1.18855,0.000580303,0.000580303,0.000580303
195,694.476,0.96481,0.75733,1.37191,0.79241,0.80651,0.85046,0.73557,0.764,0.48024,1.19437,0.000577553,0.000577553,0.000577553
196,698.086,0.97137,0.77615,1.3631,0.79764,0.8148,0.87412,0.74971,0.76992,0.48682,1.19047,0.000574804,0.000574804,0.000574804
197,701.58,0.98592,0.79257,1.37753,0.90979,0.75752,0.87526,0.74927,0.75824,0.47562,1.18815,0.000572054,0.000572054,0.000572054
198,705.089,0.96822,0.75038,1.36783,0.93379,0.83043,0.88901,0.74036,0.7607,0.48466,1.19039,0.000569304,0.000569304,0.000569304
199,708.612,0.96445,0.73016,1.35969,0.88874,0.82662,0.8973,0.7267,0.75352,0.47246,1.18372,0.000566554,0.000566554,0.000566554
200,712.123,0.98731,0.81076,1.39097,0.9462,0.8217,0.89166,0.74137,0.75457,0.47293,1.1876,0.000563805,0.000563805,0.000563805
201,715.63,0.99537,0.77814,1.38029,0.93096,0.65819,0.75205,0.62054,0.76355,0.47822,1.18825,0.000561055,0.000561055,0.000561055
202,719.222,0.97432,0.7804,1.37172,0.54912,0.88917,0.87733,0.73848,0.74361,0.46506,1.17475,0.000558305,0.000558305,0.000558305
203,722.801,0.9958,0.75643,1.36982,0.90227,0.77817,0.86219,0.74464,0.7407,0.46628,1.17543,0.000555556,0.000555556,0.000555556
204,726.282,0.97681,0.74489,1.35877,0.86655,0.7792,0.85411,0.70016,0.74851,0.46453,1.17914,0.000552806,0.000552806,0.000552806
205,729.771,0.98692,0.78268,1.37868,0.93464,0.81323,0.89399,0.74504,0.74538,0.46606,1.18182,0.000550056,0.000550056,0.000550056
206,733.284,0.94802,0.75191,1.34806,0.793,0.87236,0.89452,0.77768,0.73613,0.46431,1.16878,0.000547306,0.000547306,0.000547306
207,736.806,0.94681,0.72582,1.34209,0.88792,0.84877,0.90121,0.74548,0.73434,0.45627,1.17237,0.000544557,0.000544557,0.000544557
208,740.373,0.96124,0.77183,1.36865,0.8637,0.85524,0.89996,0.74129,0.74711,0.45706,1.1752,0.000541807,0.000541807,0.000541807
209,743.857,0.96405,0.75811,1.36246,0.8708,0.7449,0.87709,0.73912,0.74005,0.45743,1.17158,0.000539057,0.000539057,0.000539057
210,747.355,0.96528,0.76216,1.3462,0.84757,0.81344,0.88278,0.73274,0.73086,0.44223,1.16309,0.000536307,0.000536307,0.000536307
211,750.855,0.92438,0.73884,1.32409,0.94157,0.84525,0.88901,0.73251,0.72448,0.45216,1.16089,0.000533558,0.000533558,0.000533558
212,754.337,0.96621,0.72902,1.35359,0.9575,0.82842,0.89352,0.72189,0.73107,0.44614,1.16605,0.000530808,0.000530808,0.000530808
213,757.83,0.95279,0.74332,1.35208,0.89136,0.83697,0.90124,0.74938,0.72622,0.45209,1.15683,0.000528058,0.000528058,0.000528058
214,761.371,0.94605,0.73168,1.34316,0.9274,0.82433,0.90026,0.77071,0.72874,0.44514,1.15524,0.000525309,0.000525309,0.000525309
215,764.961,0.97253,0.75456,1.36059,0.94805,0.81537,0.90719,0.77091,0.72586,0.45421,1.1555,0.000522559,0.000522559,0.000522559
216,768.457,0.9501,0.76691,1.33147,0.94733,0.83225,0.89381,0.752,0.72028,0.4446,1.15349,0.000519809,0.000519809,0.000519809
217,771.958,0.9426,0.72122,1.33237,0.9586,0.84058,0.89924,0.74539,0.71937,0.4473,1.15142,0.000517059,0.000517059,0.000517059
218,775.437,0.92859,0.74026,1.3236,0.91137,0.80141,0.90374,0.74432,0.72282,0.44134,1.1504,0.00051431,0.00051431,0.00051431
219,778.913,0.92546,0.73059,1.3277,0.90735,0.8286,0.89466,0.72052,0.72057,0.44399,1.15094,0.00051156,0.00051156,0.00051156
220,782.412,0.9786,0.74125,1.36022,0.85452,0.84761,0.88403,0.73263,0.71461,0.435,1.1481,0.00050881,0.00050881,0.00050881
221,786.125,0.92478,0.73792,1.32083,0.80502,0.86964,0.88924,0.73539,0.71429,0.43822,1.14302,0.00050606,0.00050606,0.00050606
222,789.676,0.93791,0.72758,1.33279,0.92669,0.85251,0.8961,0.75704,0.71697,0.43595,1.14699,0.000503311,0.000503311,0.000503311
223,793.193,0.9479,0.73356,1.34228,0.9363,0.83474,0.89949,0.75736,0.71625,0.43719,1.14721,0.000500561,0.000500561,0.000500561
224,796.694,0.93976,0.74509,1.33081,0.94224,0.85332,0.90928,0.77382,0.70484,0.4368,1.143,0.000497811,0.000497811,0.000497811
225,800.231,0.91345,0.71634,1.30948,0.935,0.83142,0.9001,0.77184,0.70049,0.43541,1.13758,0.000495062,0.000495062,0.000495062
226,803.738,0.95596,0.7268,1.34186,0.93619,0.83966,0.89909,0.76585,0.70738,0.43029,1.14619,0.000492312,0.000492312,0.000492312
227,807.236,0.9568,0.75832,1.3578,0.92051,0.8563,0.90098,0.74433,0.6929,0.42824,1.13655,0.000489562,0.000489562,0.000489562
228,810.827,0.9187,0.7295,1.31132,0.91382,0.85488,0.90111,0.77518,0.69091,0.42604,1.13184,0.000486812,0.000486812,0.000486812
229,814.321,0.93006,0.74354,1.32956,0.8903,0.83178,0.90319,0.76933,0.69019,0.43289,1.13001,0.000484063,0.000484063,0.000484063
230,817.81,0.94411,0.74373,1.33822,0.87117,0.82584,0.89856,0.76441,0.69198,0.43095,1.13246,0.000481313,0.000481313,0.000481313
231,821.303,0.90787,0.71345,1.30901,0.90122,0.79113,0.8956,0.76472,0.68777,0.427,1.1304,0.000478563,0.000478563,0.000478563
232,824.795,0.90371,0.72171,1.32829,0.90497,0.82624,0.90416,0.76905,0.68734,0.42394,1.12828,0.000475814,0.000475814,0.000475814
233,828.293,0.93616,0.72268,1.32488,0.92812,0.8398,0.9074,0.75591,0.69249,0.42314,1.12697,0.000473064,0.000473064,0.000473064
234,831.897,0.9254,0.70736,1.32236,0.93144,0.84853,0.90677,0.77967,0.69082,0.41691,1.13023,0.000470314,0.000470314,0.000470314
235,835.428,0.93791,0.71987,1.32471,0.74626,0.86174,0.88981,0.74263,0.69345,0.42731,1.13402,0.000467564,0.000467564,0.000467564
236,838.896,0.92847,0.72405,1.32798,0.7996,0.88181,0.8891,0.73997,0.68493,0.42359,1.12944,0.000464815,0.000464815,0.000464815
237,842.384,0.92755,0.6993,1.32977,0.92153,0.85464,0.89901,0.72691,0.68987,0.42536,1.12931,0.000462065,0.000462065,0.000462065
238,845.875,0.90409,0.70751,1.30406,0.91715,0.84598,0.89895,0.7488,0.68487,0.41828,1.12596,0.000459315,0.000459315,0.000459315
239,849.407,0.90674,0.72675,1.3058,0.91061,0.82529,0.90853,0.76084,0.67695,0.41576,1.11562,0.000456565,0.000456565,0.000456565
240,853.093,0.92384,0.72404,1.32199,0.92584,0.81886,0.92443,0.79065,0.67649,0.41978,1.11745,0.000453816,0.000453816,0.000453816
241,856.654,0.92036,0.74014,1.30845,0.93124,0.85746,0.91319,0.7637,0.67587,0.41208,1.11725,0.000451066,0.000451066,0.000451066
242,860.146,0.92574,0.70173,1.31492,0.94769,0.84488,0.92921,0.77956,0.67231,0.4068,1.11422,0.000448316,0.000448316,0.000448316
243,863.621,0.93126,0.72939,1.3252,0.94672,0.82869,0.92852,0.79652,0.67761,0.41721,1.11701,0.000445567,0.000445567,0.000445567
244,867.135,0.88849,0.68269,1.29079,0.94802,0.86498,0.94476,0.8139,0.67891,0.40824,1.11621,0.000442817,0.000442817,0.000442817
245,870.651,0.8894,0.69206,1.28992,0.95448,0.85938,0.9248,0.79869,0.6691,0.40532,1.1075,0.000440067,0.000440067,0.000440067
246,874.316,0.91578,0.70866,1.32683,0.91347,0.81996,0.92273,0.79398,0.66848,0.41535,1.10522,0.000437317,0.000437317,0.000437317
247,877.815,0.9148,0.70154,1.2992,0.9402,0.83862,0.93878,0.8122,0.6622,0.4013,1.09964,0.000434568,0.000434568,0.000434568
248,881.305,0.91176,0.6953,1.30489,0.94629,0.84052,0.94601,0.8139,0.66852,0.40056,1.10416,0.000431818,0.000431818,0.000431818
249,884.848,0.90336,0.70483,1.30243,0.91549,0.84571,0.92355,0.77397,0.6584,0.39524,1.10014,0.000429068,0.000429068,0.000429068
250,888.389,0.9013,0.71063,1.30051,0.91765,0.83533,0.92328,0.7733,0.66048,0.40039,1.1062,0.000426318,0.000426318,0.000426318
251,891.887,0.88437,0.66478,1.28948,0.92289,0.84026,0.91717,0.77482,0.66147,0.40179,1.10191,0.000423569,0.000423569,0.000423569
252,895.481,0.90347,0.70231,1.2933,0.91818,0.83512,0.91659,0.77343,0.66285,0.40034,1.10209,0.000420819,0.000420819,0.000420819
253,899.013,0.89054,0.69761,1.28942,0.88865,0.7805,0.8782,0.73549,0.65963,0.40226,1.09949,0.000418069,0.000418069,0.000418069
254,902.525,0.87847,0.6886,1.28654,0.88994,0.80072,0.93558,0.79132,0.65785,0.39599,1.09611,0.00041532,0.00041532,0.00041532
255,905.992,0.87275,0.67291,1.27625,0.93761,0.86477,0.93922,0.79264,0.65527,0.39455,1.09244,0.00041257,0.00041257,0.00041257
256,909.478,0.89362,0.67163,1.28397,0.92784,0.85493,0.94857,0.82425,0.65262,0.39326,1.09118,0.00040982,0.00040982,0.00040982
257,913.113,0.89649,0.67849,1.29074,0.92033,0.8495,0.94562,0.80232,0.65498,0.38955,1.09577,0.00040707,0.00040707,0.00040707
258,916.692,0.88582,0.69431,1.29649,0.8864,0.8216,0.94462,0.82056,0.64918,0.39292,1.09265,0.000404321,0.000404321,0.000404321
259,920.188,0.88641,0.70491,1.29471,0.91285,0.82918,0.93192,0.81129,0.65348,0.39089,1.09277,0.000401571,0.000401571,0.000401571
260,923.699,0.87493,0.69285,1.28408,0.91725,0.84098,0.93581,0.82236,0.64678,0.38526,1.08737,0.000398821,0.000398821,0.000398821
261,927.199,0.87079,0.68047,1.27782,0.85235,0.85973,0.92205,0.78173,0.64879,0.38944,1.0898,0.000396071,0.000396071,0.000396071
262,930.711,0.85433,0.67368,1.26189,0.92622,0.82347,0.92519,0.78987,0.64346,0.3892,1.08782,0.000393322,0.000393322,0.000393322
263,934.201,0.88091,0.68187,1.2687,0.8452,0.87307,0.91689,0.77653,0.6389,0.38555,1.08274,0.000390572,0.000390572,0.000390572
264,937.671,0.88407,0.69431,1.27772,0.95793,0.85736,0.94036,0.82476,0.63503,0.38297,1.08031,0.000387822,0.000387822,0.000387822
265,941.295,0.89009,0.65607,1.28836,0.92711,0.84219,0.93827,0.81087,0.644,0.38873,1.08531,0.000385073,0.000385073,0.000385073
266,944.779,0.8779,0.66908,1.28645,0.87736,0.87454,0.92877,0.80975,0.63254,0.37867,1.08008,0.000382323,0.000382323,0.000382323
267,948.281,0.85682,0.67128,1.27297,0.9056,0.84418,0.92809,0.78865,0.63265,0.3765,1.0795,0.000379573,0.000379573,0.000379573
268,951.768,0.87669,0.67693,1.28459,0.92786,0.84803,0.92544,0.7842,0.63312,0.37841,1.0806,0.000376823,0.000376823,0.000376823
269,955.244,0.86221,0.65854,1.26298,0.92608,0.8461,0.93708,0.80327,0.63059,0.37846,1.07873,0.000374074,0.000374074,0.000374074
270,958.727,0.88138,0.67905,1.27764,0.94069,0.86392,0.92921,0.79606,0.62886,0.37606,1.08255,0.000371324,0.000371324,0.000371324
271,962.37,0.8785,0.6652,1.28793,0.92737,0.86001,0.93789,0.81496,0.62231,0.3695,1.07534,0.000368574,0.000368574,0.000368574
272,965.881,0.84728,0.64158,1.26565,0.94209,0.86002,0.94673,0.82847,0.62626,0.37522,1.0747,0.000365825,0.000365825,0.000365825
273,969.395,0.87704,0.67388,1.28015,0.92541,0.86596,0.94578,0.82141,0.62039,0.3777,1.07205,0.000363075,0.000363075,0.000363075
274,972.897,0.85971,0.66757,1.27281,0.92162,0.85531,0.93777,0.81805,0.623,0.37775,1.07503,0.000360325,0.000360325,0.000360325
275,976.393,0.86922,0.65766,1.27588,0.92677,0.85553,0.93632,0.8027,0.62329,0.3738,1.07639,0.000357575,0.000357575,0.000357575
276,979.977,0.85294,0.64453,1.25509,0.94374,0.85802,0.93158,0.81874,0.61995,0.37151,1.07216,0.000354826,0.000354826,0.000354826
277,983.572,0.88797,0.67292,1.278,0.95011,0.85309,0.9423,0.82644,0.61667,0.37421,1.06911,0.000352076,0.000352076,0.000352076
278,987.083,0.86097,0.63816,1.26856,0.94799,0.85439,0.95295,0.79347,0.62344,0.37081,1.07511,0.000349326,0.000349326,0.000349326
279,990.583,0.85047,0.67285,1.26029,0.94086,0.88759,0.96507,0.85277,0.61704,0.3735,1.0684,0.000346576,0.000346576,0.000346576
280,994.131,0.874,0.65879,1.28112,0.93359,0.89489,0.97913,0.86435,0.6152,0.37064,1.068,0.000343827,0.000343827,0.000343827
281,997.686,0.85894,0.67336,1.26509,0.93586,0.89729,0.96011,0.80172,0.60614,0.36499,1.06419,0.000341077,0.000341077,0.000341077
282,1001.19,0.84888,0.64559,1.25342,0.93593,0.88241,0.95887,0.84084,0.60963,0.36305,1.06732,0.000338327,0.000338327,0.000338327
283,1004.81,0.84376,0.64864,1.25853,0.92454,0.90935,0.95308,0.81024,0.61034,0.36331,1.06577,0.000335578,0.000335578,0.000335578
284,1008.29,0.84126,0.65134,1.25516,0.92951,0.92516,0.95801,0.8245,0.60802,0.36272,1.06194,0.000332828,0.000332828,0.000332828
285,1011.81,0.83624,0.64707,1.25164,0.94412,0.92571,0.95754,0.82143,0.60753,0.36061,1.06296,0.000330078,0.000330078,0.000330078
286,1015.29,0.85164,0.64566,1.24223,0.93868,0.92557,0.95497,0.84898,0.60857,0.36177,1.06219,0.000327328,0.000327328,0.000327328
287,1018.76,0.84005,0.67072,1.25387,0.91757,0.92364,0.95108,0.84197,0.60684,0.3587,1.0632,0.000324579,0.000324579,0.000324579
288,1022.25,0.84895,0.63985,1.25872,0.93506,0.89672,0.94983,0.82399,0.59895,0.35743,1.06021,0.000321829,0.000321829,0.000321829
289,1025.72,0.85301,0.65052,1.2614,0.9327,0.92293,0.95003,0.81963,0.59881,0.35748,1.05839,0.000319079,0.000319079,0.000319079
290,1029.28,0.84332,0.65437,1.25532,0.91357,0.92453,0.94701,0.83795,0.59477,0.35939,1.05221,0.000316329,0.000316329,0.000316329
291,1032.76,0.82528,0.63099,1.23813,0.90361,0.92081,0.94606,0.83405,0.59573,0.35762,1.05125,0.00031358,0.00031358,0.00031358
292,1036.29,0.84637,0.64052,1.25467,0.94274,0.8749,0.93203,0.81865,0.59113,0.35594,1.04981,0.00031083,0.00031083,0.00031083
293,1039.88,0.8167,0.62202,1.22793,0.9352,0.87512,0.92527,0.81129,0.59253,0.35399,1.05453,0.00030808,0.00030808,0.00030808
294,1043.37,0.83694,0.63344,1.24276,0.93847,0.87532,0.92687,0.81933,0.59204,0.35311,1.0521,0.000305331,0.000305331,0.000305331
295,1046.88,0.82857,0.62536,1.23732,0.94795,0.8652,0.93494,0.82382,0.58672,0.35135,1.04767,0.000302581,0.000302581,0.000302581
296,1050.47,0.84237,0.64514,1.24967,0.94631,0.85919,0.93925,0.83368,0.59112,0.35142,1.0508,0.000299831,0.000299831,0.000299831
297,1053.96,0.82115,0.63775,1.24616,0.94072,0.85667,0.94232,0.8178,0.59252,0.35012,1.0505,0.000297081,0.000297081,0.000297081
298,1057.48,0.81047,0.61952,1.23172,0.93872,0.8579,0.93908,0.81568,0.59187,0.35191,1.04898,0.000294332,0.000294332,0.000294332
299,1060.99,0.84414,0.62793,1.24768,0.9428,0.86231,0.93975,0.83295,0.58715,0.3491,1.04577,0.000291582,0.000291582,0.000291582
300,1064.47,0.83292,0.64981,1.24366,0.94647,0.86523,0.93109,0.80911,0.58705,0.3491,1.04619,0.000288832,0.000288832,0.000288832
301,1067.94,0.82562,0.62324,1.22786,0.93666,0.85866,0.94163,0.81757,0.58356,0.34676,1.04318,0.000286083,0.000286083,0.000286083
302,1071.42,0.83886,0.64067,1.24395,0.93488,0.85399,0.94065,0.81085,0.58451,0.3533,1.04327,0.000283333,0.000283333,0.000283333
303,1074.99,0.82596,0.62188,1.23065,0.92849,0.85919,0.93304,0.82861,0.58338,0.34765,1.04543,0.000280583,0.000280583,0.000280583
304,1078.46,0.84618,0.64007,1.25717,0.93371,0.85016,0.93328,0.82642,0.58035,0.34876,1.04312,0.000277833,0.000277833,0.000277833
305,1081.96,0.81944,0.64528,1.23664,0.93154,0.85967,0.93573,0.83513,0.58186,0.34626,1.04566,0.000275084,0.000275084,0.000275084
306,1085.45,0.82521,0.63071,1.23854,0.93118,0.85364,0.93317,0.82799,0.57968,0.3458,1.0431,0.000272334,0.000272334,0.000272334
307,1088.93,0.83499,0.63968,1.24254,0.93613,0.85717,0.93985,0.81768,0.57708,0.34316,1.04088,0.000269584,0.000269584,0.000269584
308,1092.46,0.81348,0.6153,1.2261,0.93146,0.85798,0.9432,0.8158,0.58014,0.34376,1.04288,0.000266834,0.000266834,0.000266834
309,1096.06,0.82095,0.62367,1.22833,0.93388,0.86089,0.95394,0.82294,0.57739,0.34284,1.04098,0.000264085,0.000264085,0.000264085
310,1099.56,0.82093,0.62066,1.22077,0.94077,0.90882,0.96682,0.83952,0.57592,0.33979,1.03756,0.000261335,0.000261335,0.000261335
311,1103.05,0.82586,0.63235,1.2304,0.94092,0.91121,0.96377,0.85262,0.57335,0.33728,1.03676,0.000258585,0.000258585,0.000258585
312,1106.66,0.81081,0.62025,1.22795,0.93914,0.91625,0.96145,0.8548,0.57129,0.33689,1.03288,0.000255836,0.000255836,0.000255836
313,1110.17,0.81047,0.60762,1.22621,0.94155,0.90851,0.97049,0.86111,0.57159,0.33585,1.03395,0.000253086,0.000253086,0.000253086
314,1113.71,0.81167,0.60783,1.21578,0.94493,0.90458,0.96632,0.85985,0.57219,0.33773,1.03555,0.000250336,0.000250336,0.000250336
315,1117.35,0.82439,0.61849,1.23135,0.94374,0.85453,0.93464,0.83384,0.56924,0.34261,1.03377,0.000247586,0.000247586,0.000247586
316,1120.87,0.81079,0.62207,1.23287,0.94982,0.85233,0.9281,0.8268,0.56896,0.34067,1.03366,0.000244837,0.000244837,0.000244837
317,1124.38,0.8305,0.62093,1.24047,0.93716,0.84862,0.94314,0.82165,0.56849,0.34325,1.03348,0.000242087,0.000242087,0.000242087
318,1127.86,0.84373,0.63756,1.24914,0.94491,0.85411,0.94882,0.83308,0.56837,0.34429,1.03355,0.000239337,0.000239337,0.000239337
319,1131.36,0.82019,0.59627,1.22885,0.94529,0.90165,0.9705,0.85374,0.56581,0.34162,1.03124,0.000236587,0.000236587,0.000236587
320,1134.91,0.80265,0.60742,1.21865,0.94484,0.90611,0.96498,0.83731,0.56615,0.33724,1.03274,0.000233838,0.000233838,0.000233838
321,1138.46,0.80616,0.6057,1.22308,0.93718,0.88437,0.95779,0.82583,0.56561,0.33515,1.03224,0.000231088,0.000231088,0.000231088
322,1142.03,0.78787,0.5958,1.21909,0.94261,0.90522,0.96475,0.85857,0.56379,0.33406,1.03027,0.000228338,0.000228338,0.000228338
323,1145.54,0.816,0.60961,1.23479,0.94932,0.905,0.96474,0.85857,0.56305,0.33323,1.02859,0.000225589,0.000225589,0.000225589
324,1149.06,0.79507,0.58881,1.22005,0.95325,0.90047,0.96017,0.85779,0.56082,0.33364,1.02752,0.000222839,0.000222839,0.000222839
325,1152.6,0.82264,0.60881,1.23607,0.94703,0.91044,0.9521,0.85037,0.55957,0.33275,1.02651,0.000220089,0.000220089,0.000220089
326,1156.08,0.80521,0.61198,1.22675,0.93711,0.87252,0.93993,0.83555,0.55922,0.33553,1.02456,0.000217339,0.000217339,0.000217339
327,1159.58,0.82026,0.59884,1.23644,0.95832,0.90523,0.95866,0.83238,0.55642,0.33489,1.02344,0.00021459,0.00021459,0.00021459
328,1163.14,0.78315,0.57832,1.21225,0.9563,0.89736,0.95892,0.85383,0.55346,0.33275,1.02051,0.00021184,0.00021184,0.00021184
329,1166.76,0.77153,0.57442,1.19476,0.9555,0.89985,0.96058,0.85382,0.5526,0.32989,1.01996,0.00020909,0.00020909,0.00020909
330,1170.39,0.8074,0.60632,1.21717,0.95048,0.90005,0.95665,0.85601,0.55092,0.3287,1.01927,0.00020634,0.00020634,0.00020634
331,1173.93,0.79679,0.59646,1.21971,0.9391,0.89832,0.96001,0.85947,0.55287,0.33079,1.02244,0.000203591,0.000203591,0.000203591
332,1177.48,0.79689,0.59855,1.20545,0.94305,0.89762,0.96683,0.8688,0.55084,0.32925,1.02169,0.000200841,0.000200841,0.000200841
333,1181.02,0.81099,0.60252,1.22168,0.94232,0.90263,0.96438,0.86389,0.54902,0.32913,1.02075,0.000198091,0.000198091,0.000198091
334,1184.57,0.79068,0.58606,1.21121,0.94463,0.90466,0.95889,0.86032,0.54857,0.32798,1.01982,0.000195342,0.000195342,0.000195342
335,1188.08,0.78474,0.58893,1.19862,0.93913,0.90767,0.96428,0.86366,0.54751,0.3284,1.01753,0.000192592,0.000192592,0.000192592
336,1191.57,0.77365,0.58682,1.2014,0.93438,0.92254,0.96713,0.86721,0.54468,0.32683,1.01481,0.000189842,0.000189842,0.000189842
337,1195.05,0.79922,0.60127,1.21622,0.93889,0.92947,0.96444,0.8646,0.54432,0.32465,1.01348,0.000187092,0.000187092,0.000187092
338,1198.54,0.79349,0.58129,1.20577,0.92877,0.93488,0.97062,0.86643,0.54373,0.32425,1.01347,0.000184343,0.000184343,0.000184343
339,1202.07,0.78367,0.57579,1.19449,0.90472,0.93406,0.96708,0.84331,0.54451,0.32419,1.01584,0.000181593,0.000181593,0.000181593
340,1205.64,0.78758,0.59621,1.20596,0.88416,0.92295,0.9644,0.86533,0.54302,0.32542,1.01583,0.000178843,0.000178843,0.000178843
341,1209.15,0.79114,0.60218,1.2138,0.92516,0.90524,0.96455,0.8659,0.54203,0.3242,1.01518,0.000176094,0.000176094,0.000176094
342,1212.64,0.79766,0.58286,1.21819,0.92121,0.92646,0.9605,0.86229,0.54128,0.32398,1.01492,0.000173344,0.000173344,0.000173344
343,1216.12,0.7787,0.58932,1.19841,0.92942,0.92176,0.95635,0.86052,0.5411,0.32274,1.01398,0.000170594,0.000170594,0.000170594
344,1219.62,0.78278,0.57738,1.2048,0.92094,0.91633,0.95295,0.85605,0.54108,0.32387,1.01251,0.000167844,0.000167844,0.000167844
345,1223.12,0.7784,0.59602,1.20067,0.93219,0.9235,0.95223,0.85526,0.53923,0.32475,1.01082,0.000165095,0.000165095,0.000165095
346,1226.63,0.77263,0.58671,1.19621,0.93385,0.92731,0.95997,0.8635,0.53646,0.32372,1.0087,0.000162345,0.000162345,0.000162345
347,1230.19,0.79072,0.59092,1.2123,0.94425,0.90329,0.95848,0.84231,0.53404,0.32348,1.00711,0.000159595,0.000159595,0.000159595
348,1233.75,0.76123,0.5754,1.18764,0.95512,0.90004,0.95765,0.84123,0.53443,0.32069,1.00676,0.000156845,0.000156845,0.000156845
349,1237.24,0.78275,0.59085,1.20626,0.94854,0.90975,0.95779,0.86101,0.53531,0.32197,1.00725,0.000154096,0.000154096,0.000154096
350,1240.73,0.76162,0.57446,1.19559,0.93955,0.91951,0.95932,0.86167,0.53666,0.31937,1.00834,0.000151346,0.000151346,0.000151346
351,1244.24,0.78255,0.57681,1.19772,0.9404,0.92003,0.95796,0.84023,0.53661,0.3199,1.00817,0.000148596,0.000148596,0.000148596
352,1247.72,0.76443,0.58199,1.18884,0.93961,0.91566,0.96253,0.84555,0.53482,0.32048,1.00636,0.000145847,0.000145847,0.000145847
353,1251.31,0.77407,0.58405,1.19411,0.93569,0.92214,0.96461,0.84954,0.53255,0.3206,1.00445,0.000143097,0.000143097,0.000143097
354,1254.81,0.78374,0.56826,1.20122,0.93669,0.92514,0.96744,0.85157,0.53263,0.31721,1.00472,0.000140347,0.000140347,0.000140347
355,1258.29,0.77559,0.5818,1.19449,0.93249,0.91474,0.971,0.85358,0.53297,0.31676,1.00529,0.000137597,0.000137597,0.000137597
356,1261.79,0.77479,0.60937,1.19687,0.9218,0.92077,0.9712,0.87257,0.53385,0.3156,1.00615,0.000134848,0.000134848,0.000134848
357,1265.31,0.78413,0.59108,1.20328,0.91602,0.91369,0.96777,0.85158,0.53261,0.31602,1.00574,0.000132098,0.000132098,0.000132098
358,1268.83,0.7678,0.58264,1.20018,0.91406,0.91311,0.96271,0.84681,0.52991,0.31489,1.00401,0.000129348,0.000129348,0.000129348
359,1272.42,0.77631,0.57274,1.19324,0.91378,0.92494,0.96285,0.85411,0.53032,0.31489,1.0057,0.000126598,0.000126598,0.000126598
360,1275.92,0.75796,0.57316,1.19067,0.92677,0.92826,0.96288,0.84796,0.5282,0.31453,1.00349,0.000123849,0.000123849,0.000123849
361,1279.43,0.76951,0.57178,1.19205,0.92722,0.92934,0.96091,0.8647,0.52644,0.31512,1.00268,0.000121099,0.000121099,0.000121099
362,1282.92,0.77305,0.57434,1.2096,0.94196,0.92758,0.9649,0.87047,0.52705,0.31425,1.0034,0.000118349,0.000118349,0.000118349
363,1286.46,0.75326,0.57215,1.19021,0.95244,0.92982,0.96498,0.87084,0.52641,0.3136,1.00304,0.0001156,0.0001156,0.0001156
364,1289.95,0.75404,0.55899,1.1909,0.94656,0.93097,0.9652,0.87047,0.52542,0.31272,1.00234,0.00011285,0.00011285,0.00011285
365,1293.52,0.75955,0.56536,1.18217,0.9517,0.92944,0.96505,0.87017,0.52426,0.31204,1.00162,0.0001101,0.0001101,0.0001101
366,1297.12,0.76496,0.61498,1.19342,0.94927,0.93027,0.96513,0.86891,0.52459,0.31211,1.00223,0.00010735,0.00010735,0.00010735
367,1300.63,0.75658,0.57864,1.18657,0.95529,0.92899,0.96522,0.87013,0.52406,0.3122,1.0012,0.000104601,0.000104601,0.000104601
368,1304.11,0.77563,0.57555,1.20005,0.95734,0.9287,0.96515,0.86935,0.52545,0.31223,1.00177,0.000101851,0.000101851,0.000101851
369,1307.6,0.76388,0.557,1.18551,0.95139,0.92593,0.97164,0.87483,0.52575,0.31077,1.00339,9.91012e-05,9.91012e-05,9.91012e-05
370,1311.15,0.75246,0.5586,1.17569,0.95104,0.92585,0.97151,0.87455,0.5248,0.31028,1.00284,9.63515e-05,9.63515e-05,9.63515e-05
371,1314.66,0.74626,0.57958,1.18452,0.94908,0.92333,0.97161,0.87503,0.52485,0.31083,1.00237,9.36017e-05,9.36017e-05,9.36017e-05
372,1318.27,0.74568,0.55041,1.17286,0.95283,0.92753,0.97646,0.87977,0.52448,0.31107,1.00169,9.0852e-05,9.0852e-05,9.0852e-05
