epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,229.877,1.3091,1.20166,1.71487,0.74772,0.37181,0.39314,0.25841,1.20249,1.09651,1.6135,0.000948766,0.000948766,0.000948766
61,233.617,1.28579,1.18367,1.69368,0.772,0.39003,0.42949,0.28726,1.15873,0.94341,1.60288,0.000946016,0.000946016,0.000946016
62,237.337,1.27339,1.19741,1.70595,0.7937,0.37299,0.39726,0.26069,1.18593,0.98214,1.61188,0.000943267,0.000943267,0.000943267
63,241.184,1.27441,1.20688,1.67284,0.83455,0.37845,0.42761,0.28648,1.15646,0.89861,1.56369,0.000940517,0.000940517,0.000940517
64,244.922,1.2659,1.13056,1.6675,0.80011,0.39099,0.43523,0.29477,1.1309,0.91551,1.57179,0.000937767,0.000937767,0.000937767
65,248.675,1.24068,1.17902,1.6619,0.77163,0.38216,0.4435,0.30098,1.13074,0.92555,1.5542,0.000935018,0.000935018,0.000935018
66,252.385,1.2547,1.15045,1.66934,0.79611,0.386,0.42647,0.28518,1.1382,0.91221,1.56901,0.000932268,0.000932268,0.000932268
67,256.107,1.25502,1.17158,1.66702,0.77983,0.42214,0.45966,0.30314,1.12879,0.87615,1.54278,0.000929518,0.000929518,0.000929518
68,259.904,1.24482,1.15033,1.65402,0.80781,0.39624,0.45447,0.30627,1.13879,0.89974,1.55422,0.000926768,0.000926768,0.000926768
69,263.715,1.24967,1.17471,1.66205,0.76183,0.36877,0.39457,0.27016,1.13582,0.94233,1.5812,0.000924019,0.000924019,0.000924019
70,267.427,1.24002,1.13515,1.6571,0.798,0.38375,0.44789,0.30922,1.11985,0.86246,1.5706,0.000921269,0.000921269,0.000921269
71,271.153,1.24051,1.10254,1.65733,0.82472,0.41204,0.46444,0.31688,1.12049,0.83899,1.54414,0.000918519,0.000918519,0.000918519
72,274.972,1.27127,1.12668,1.67332,0.83194,0.39768,0.47148,0.3213,1.16046,0.86945,1.5644,0.00091577,0.00091577,0.00091577
73,278.753,1.25748,1.12956,1.68089,0.82831,0.41608,0.51169,0.3596,1.10018,0.87883,1.53454,0.00091302,0.00091302,0.00091302
74,282.504,1.2352,1.1232,1.6509,0.8008,0.41832,0.46806,0.31756,1.12818,0.86778,1.57587,0.00091027,0.00091027,0.00091027
75,286.387,1.24273,1.08948,1.6424,0.88401,0.37619,0.49077,0.34343,1.10105,0.84283,1.51987,0.00090752,0.00090752,0.00090752
76,290.118,1.23257,1.1203,1.65066,0.85156,0.40888,0.51943,0.37083,1.07703,0.80174,1.50974,0.000904771,0.000904771,0.000904771
77,293.918,1.21547,1.10659,1.62242,0.80772,0.40991,0.47078,0.32746,1.10752,0.84666,1.54057,0.000902021,0.000902021,0.000902021
78,297.631,1.23714,1.09538,1.64518,0.81494,0.4222,0.46693,0.32274,1.11983,0.83176,1.52836,0.000899271,0.000899271,0.000899271
79,301.393,1.19136,1.06683,1.60525,0.83772,0.39533,0.50286,0.35032,1.10709,0.87796,1.5262,0.000896521,0.000896521,0.000896521
80,305.127,1.21601,1.11213,1.6444,0.80943,0.4174,0.48662,0.33989,1.11209,0.86681,1.53002,0.000893772,0.000893772,0.000893772
81,308.958,1.24153,1.14212,1.64653,0.79667,0.42507,0.52113,0.36751,1.10338,0.85359,1.53035,0.000891022,0.000891022,0.000891022
82,312.676,1.23757,1.07011,1.63687,0.86249,0.42121,0.52959,0.3786,1.05197,0.77354,1.48112,0.000888272,0.000888272,0.000888272
83,316.434,1.20323,1.06918,1.62071,0.79707,0.44376,0.50483,0.35178,1.09079,0.81529,1.50829,0.000885523,0.000885523,0.000885523
84,320.136,1.20429,1.10428,1.61773,0.58193,0.5325,0.50994,0.36539,1.07255,0.79902,1.49849,0.000882773,0.000882773,0.000882773
85,323.968,1.19813,1.07212,1.61157,0.63159,0.53804,0.54587,0.38867,1.07375,0.8118,1.49568,0.000880023,0.000880023,0.000880023
86,327.777,1.20869,1.07546,1.61333,0.84822,0.41937,0.50135,0.35806,1.06794,0.78393,1.49386,0.000877273,0.000877273,0.000877273
87,331.64,1.18498,1.06886,1.60418,0.85353,0.40056,0.53094,0.37492,1.08217,0.84474,1.50547,0.000874524,0.000874524,0.000874524
88,335.378,1.1797,1.05024,1.59685,0.84242,0.43197,0.59188,0.43049,1.05626,0.81062,1.48243,0.000871774,0.000871774,0.000871774
89,339.219,1.19299,1.02326,1.59978,0.65126,0.56267,0.60027,0.43018,1.03623,0.76052,1.47133,0.000869024,0.000869024,0.000869024
90,342.992,1.19618,1.06842,1.61264,0.85049,0.43093,0.50711,0.35798,1.05984,0.77066,1.47391,0.000866274,0.000866274,0.000866274
91,346.809,1.19979,1.04977,1.62305,0.84796,0.43503,0.51874,0.37929,1.04981,0.76442,1.48813,0.000863525,0.000863525,0.000863525
92,350.574,1.19752,1.04512,1.61371,0.86077,0.42691,0.51561,0.37285,1.04996,0.76592,1.47298,0.000860775,0.000860775,0.000860775
93,354.451,1.18901,1.05559,1.59864,0.81321,0.43041,0.50926,0.37689,1.03222,0.80673,1.4629,0.000858025,0.000858025,0.000858025
94,358.21,1.16112,1.06538,1.58819,0.84961,0.44861,0.57074,0.42181,1.02815,0.76094,1.46668,0.000855276,0.000855276,0.000855276
95,361.94,1.20519,1.06727,1.61948,0.84003,0.43019,0.53911,0.39165,1.04098,0.76987,1.47524,0.000852526,0.000852526,0.000852526
96,365.554,1.21411,1.07413,1.61734,0.83715,0.43849,0.50917,0.35841,1.07645,0.7834,1.47962,0.000849776,0.000849776,0.000849776
97,369.188,1.23263,1.06524,1.62647,0.8397,0.45545,0.55854,0.4125,1.02961,0.75654,1.46087,0.000847026,0.000847026,0.000847026
98,372.865,1.18232,1.00664,1.58305,0.83836,0.4358,0.48727,0.35026,1.05512,0.78783,1.46242,0.000844277,0.000844277,0.000844277
99,376.606,1.17376,1.06428,1.58484,0.87954,0.42131,0.56968,0.43169,1.00851,0.73616,1.44818,0.000841527,0.000841527,0.000841527
100,380.246,1.16077,1.02402,1.57209,0.88229,0.43311,0.74349,0.58016,1.0298,0.74658,1.4461,0.000838777,0.000838777,0.000838777
101,383.914,1.17592,1.03667,1.56469,0.87313,0.44098,0.59333,0.44293,1.03713,0.75087,1.45339,0.000836027,0.000836027,0.000836027
102,387.607,1.13903,0.96683,1.56239,0.86623,0.43669,0.58064,0.41883,1.01958,0.75246,1.44143,0.000833278,0.000833278,0.000833278
103,391.358,1.18264,1.06696,1.59433,0.6092,0.5803,0.58748,0.42673,1.0069,0.72174,1.42561,0.000830528,0.000830528,0.000830528
104,394.981,1.17178,0.95829,1.5769,0.71382,0.5994,0.60518,0.46251,1.02085,0.75281,1.44694,0.000827778,0.000827778,0.000827778
105,398.703,1.19469,1.00496,1.58879,0.88771,0.4284,0.56936,0.4255,1.00389,0.73054,1.41825,0.000825029,0.000825029,0.000825029
106,402.327,1.13956,0.99731,1.55484,0.87241,0.4121,0.6083,0.44713,1.02345,0.79355,1.45409,0.000822279,0.000822279,0.000822279
107,406.002,1.12119,1.02212,1.54168,0.69159,0.56576,0.56186,0.41338,1.00979,0.72371,1.42037,0.000819529,0.000819529,0.000819529
108,409.603,1.1615,0.97191,1.56583,0.87208,0.46414,0.55376,0.41794,0.98987,0.68933,1.40418,0.000816779,0.000816779,0.000816779
109,413.239,1.1652,1.01776,1.58769,0.67837,0.55379,0.64479,0.44771,1.04478,0.7318,1.42643,0.00081403,0.00081403,0.00081403
110,416.823,1.12862,0.99925,1.55779,0.72593,0.57092,0.5919,0.45116,0.99443,0.69678,1.42809,0.00081128,0.00081128,0.00081128
111,420.53,1.16035,0.97253,1.58335,0.64818,0.57767,0.6209,0.47097,0.97977,0.71199,1.41726,0.00080853,0.00080853,0.00080853
112,424.116,1.10896,0.95097,1.52867,0.88496,0.45884,0.54656,0.4053,0.9848,0.71458,1.42171,0.000805781,0.000805781,0.000805781
113,427.712,1.16114,0.9818,1.56094,0.88978,0.44903,0.61986,0.45654,0.9897,0.71797,1.43248,0.000803031,0.000803031,0.000803031
114,431.355,1.15523,1.00155,1.57842,0.72242,0.55332,0.66134,0.51023,0.97928,0.70473,1.41916,0.000800281,0.000800281,0.000800281
115,434.97,1.15554,0.99448,1.56436,0.6592,0.55989,0.53514,0.39752,0.97656,0.70438,1.40578,0.000797531,0.000797531,0.000797531
116,438.566,1.14778,1.0296,1.5608,0.63698,0.56593,0.5371,0.39549,0.98653,0.69768,1.4187,0.000794782,0.000794782,0.000794782
117,442.29,1.12691,0.95605,1.54387,0.75999,0.579,0.57753,0.44104,0.96731,0.72345,1.40925,0.000792032,0.000792032,0.000792032
118,446.052,1.1221,0.93394,1.52341,0.61984,0.56303,0.54614,0.40961,0.98038,0.69689,1.40593,0.000789282,0.000789282,0.000789282
119,449.778,1.151,0.96281,1.56232,0.62222,0.58661,0.5859,0.43801,0.97588,0.69916,1.41162,0.000786532,0.000786532,0.000786532
120,453.429,1.10534,0.97531,1.52416,0.68327,0.5785,0.59896,0.461,0.95502,0.67724,1.38519,0.000783783,0.000783783,0.000783783
121,457.059,1.12763,0.94543,1.53547,0.67159,0.57589,0.59766,0.45432,0.96768,0.69625,1.38897,0.000781033,0.000781033,0.000781033
122,460.698,1.10307,0.94936,1.51882,0.79566,0.55738,0.67151,0.51752,0.95334,0.67096,1.39633,0.000778283,0.000778283,0.000778283
123,464.436,1.09465,0.95184,1.50949,0.66594,0.55899,0.63502,0.4893,0.9841,0.7027,1.43872,0.000775534,0.000775534,0.000775534
124,468.063,1.11826,0.95947,1.52347,0.81956,0.60454,0.62634,0.48389,0.94689,0.67481,1.38743,0.000772784,0.000772784,0.000772784
125,471.662,1.10487,0.93332,1.51947,0.72522,0.57246,0.58836,0.44192,0.95671,0.68033,1.38625,0.000770034,0.000770034,0.000770034
126,475.274,1.10837,0.9569,1.51338,0.64425,0.58518,0.58984,0.43429,0.95886,0.68077,1.38813,0.000767284,0.000767284,0.000767284
127,478.905,1.11188,0.91664,1.5268,0.89218,0.46182,0.6093,0.45421,0.95767,0.67908,1.39834,0.000764535,0.000764535,0.000764535
128,482.522,1.10312,0.93048,1.51709,0.70246,0.594,0.64916,0.49692,0.93933,0.67097,1.3738,0.000761785,0.000761785,0.000761785
129,486.254,1.0935,0.92727,1.50925,0.70021,0.63498,0.65797,0.51492,0.93213,0.66297,1.36502,0.000759035,0.000759035,0.000759035
130,489.866,1.11151,0.96258,1.52633,0.90101,0.47633,0.61265,0.47202,0.93064,0.64469,1.36447,0.000756285,0.000756285,0.000756285
131,493.49,1.08499,0.93561,1.50508,0.91892,0.46511,0.60431,0.46083,0.92721,0.65913,1.36647,0.000753536,0.000753536,0.000753536
132,497.091,1.09153,0.94666,1.51965,0.5844,0.58952,0.76937,0.61789,0.92878,0.6598,1.36589,0.000750786,0.000750786,0.000750786
133,500.774,1.09516,0.91818,1.50798,0.79569,0.56015,0.6515,0.50616,0.93968,0.66048,1.37817,0.000748036,0.000748036,0.000748036
134,504.366,1.12645,0.94218,1.52913,0.74128,0.5575,0.61391,0.47685,0.9329,0.64056,1.36548,0.000745287,0.000745287,0.000745287
135,508.228,1.08252,0.89703,1.51628,0.89908,0.47237,0.59639,0.46354,0.93219,0.64852,1.35794,0.000742537,0.000742537,0.000742537
136,511.858,1.08787,0.89446,1.50264,0.53062,0.84643,0.80015,0.63849,0.91365,0.64028,1.34914,0.000739787,0.000739787,0.000739787
