type,properties,id,yolo_pred,Confidence,annotation_type,Area_sqm,Perimeter_m,centroid_x,centroid_y,neighbor_mean_area,neighbor_mean_perimeter,neighbor_mean_conf,neighbor_majority_class,spatial_cluster_id
Feature,"{ ""height"": 4.5560760498046866, ""confidence"": 0.83850002288818304 }",539,3,0.9031,3.0,320.66810507332616,87.03343289986353,439755.3342716905,4462879.077308778,498.40146523441837,94.31333818880219,0.7847200000000001,3,0
Feature,"{ ""height"": 5.789189338684082, ""confidence"": 0.95920002460479703 }",574,3,0.8894,3.0,172.42958520077082,54.88158636454145,439100.7600646922,4463277.771338938,207.03546839471545,62.12395173400593,0.755,3,1
Feature,"{ ""height"": 5.6023464202880859, ""confidence"": 0.98760002851486206 }",586,3,0.8951,3.0,207.99368568034592,64.91179569355296,439687.71539120824,4463649.590612033,184.83198379485748,56.38870511153216,0.7745200000000001,3,0
Feature,"{ ""height"": 4.4386725425720206, ""confidence"": 0.99430000782012906 }",605,3,0.7949,3.0,225.99117323833255,69.10734657038726,439001.58728204167,4463756.363734039,199.75922886061443,60.277785354682734,0.8946400000000001,3,2
Feature,"{ ""height"": 3.62251877784729, ""confidence"": 0.99040001630783003 }",625,3,0.6783,3.0,151.1870166644424,51.64331504301333,438538.66647335194,4463132.300671048,289.2147532915069,79.52788226654965,0.72798,3,1
Feature,"{ ""height"": 4.5024814605712891, ""confidence"": 0.98960000276565507 }",635,3,0.8368,0.0,125.01567479918874,45.2238020513509,438533.8064586859,4463482.494669691,168.58357133028517,54.310761068854674,0.8657199999999999,3,1
Feature,"{ ""height"": 4.6757926940917969, ""confidence"": 0.96390002965927113 }",637,3,0.8881,3.0,179.4092583359144,57.09273592732558,439870.15949176165,4463543.308049073,165.14067838720894,54.62357844985761,0.7476,3,0
Feature,"{ ""height"": 8.2804155349731445, ""confidence"": 0.99930000305175704 }",641,4,0.48,3.0,1527.6023461605164,200.004004056803,439788.02604138607,4462716.743816449,251.49732629482182,70.78545609032788,0.85396,3,4
Feature,"{ ""height"": 5.7028303146362305, ""confidence"": 0.96299999952316206 }",645,0,0.7111,3.0,296.06960029595996,72.82386374380958,438379.5904194224,4463929.278407445,276.8188023270367,71.31155524172844,0.69028,3,2
Feature,"{ ""height"": 5.0674862861633301, ""confidence"": 0.98379999399185103 }",692,3,0.7665,3.0,172.7065148738615,56.13620569436852,439811.8651898615,4463377.208128752,162.03627168362934,53.74809414644549,0.64346,3,0
