Source_File,Class_ID,Class_Name,Confidence,Normalized_X_Center,Normalized_Y_Center,Normalized_Width,Normalized_Height
2226.png,3,Residential,0.5246,0.92605,0.428252,0.147044,0.242834
2226.png,3,Residential,0.1416,0.091541,0.124083,0.174906,0.14024
225.png,3,Residential,0.8867,0.492311,0.489814,0.360004,0.295689
225.png,3,Residential,0.8015,0.087647,0.505085,0.175293,0.260478
225.png,3,Residential,0.4898,0.869365,0.63558,0.261271,0.548864
2273.png,3,Residential,0.7581,0.446253,0.49603,0.356883,0.400752
2273.png,3,Residential,0.7341,0.636316,0.943652,0.407569,0.112697
2273.png,3,Residential,0.1608,0.839329,0.678863,0.271446,0.273219
2312.png,3,Residential,0.7846,0.542912,0.303314,0.45522,0.606627
2312.png,3,Residential,0.6248,0.107173,0.327199,0.213791,0.541425
2312.png,3,Residential,0.6146,0.918774,0.437454,0.162304,0.34503
2312.png,3,Residential,0.1231,0.525863,0.456665,0.427409,0.296343
2314.png,3,Residential,0.6563,0.081577,0.680401,0.159769,0.247483
2314.png,3,Residential,0.6497,0.454888,0.894168,0.356933,0.211405
2314.png,3,Residential,0.6479,0.460414,0.535357,0.343132,0.435169
2314.png,3,Residential,0.2646,0.460368,0.113884,0.329188,0.225674
2314.png,0,Apartment,0.1251,0.08469,0.680438,0.161348,0.244072
2333.png,3,Residential,0.8488,0.50951,0.506196,0.66182,0.469636
2364.png,3,Residential,0.8239,0.456266,0.490924,0.457752,0.347746
2364.png,3,Residential,0.2087,0.67781,0.915614,0.267193,0.146397
2364.png,3,Residential,0.1056,0.919608,0.109215,0.160785,0.21843
243.png,3,Residential,0.8148,0.880995,0.717356,0.238009,0.419704
2515.png,3,Residential,0.8268,0.526358,0.459695,0.473675,0.49807
2515.png,3,Residential,0.5564,0.473093,0.095259,0.44831,0.190519
2515.png,3,Residential,0.1615,0.902826,0.816485,0.194349,0.36703
2564.png,0,Apartment,0.8209,0.585574,0.081532,0.828852,0.157237
2564.png,3,Residential,0.8071,0.090232,0.48041,0.180464,0.387753
2564.png,3,Residential,0.749,0.903955,0.454513,0.190759,0.419023
2564.png,3,Residential,0.7258,0.492828,0.4725,0.519371,0.423147
2564.png,0,Apartment,0.4683,0.492615,0.476873,0.524159,0.431982
2564.png,2,Commercial,0.2748,0.414365,0.082198,0.828731,0.152987
2564.png,0,Apartment,0.1928,0.443378,0.085431,0.886756,0.162102
263.png,3,Residential,0.9131,0.49824,0.466352,0.329504,0.432903
263.png,3,Residential,0.8458,0.321161,0.88581,0.56149,0.228381
263.png,3,Residential,0.8312,0.502332,0.076563,0.391302,0.153127
2644.png,3,Residential,0.6559,0.479889,0.445822,0.428071,0.483818
2644.png,2,Commercial,0.5191,0.4806,0.468088,0.444364,0.525753
