type,properties,id,yolo_pred,Confidence,annotation_type,Area_sqm,Perimeter_m,centroid_x,centroid_y,neighbor_mean_area,neighbor_mean_perimeter,neighbor_mean_conf,neighbor_majority_class,spatial_cluster_id
Feature,"{ ""height"": 0.10393188148736901, ""confidence"": 0.97719997167587203 }",2056,3,0.9162,3.0,206.66051141798144,66.23017947055527,435842.2475350852,4461536.654785547,309.7248389791963,74.6213420336533,0.89706,3,1
Feature,"{ ""height"": 0.55134695768356301, ""confidence"": 0.97589999437332109 }",2094,0,0.2986,3.0,255.51608725259968,87.74519919489954,436421.17514132377,4462386.0076604625,248.6575021568383,63.93413953460765,0.90106,3,1
Feature,"{ ""height"": 0.32489949464797901, ""confidence"": 0.99980002641677812 }",2135,3,0.8996,2.0,217.90858867200689,61.177656154366936,436488.7727687008,4461764.724829626,180.8828831394012,56.55979943385047,0.9163600000000001,3,3
Feature,"{ ""height"": 5.9862880706787109, ""confidence"": 0.96369999647140503 }",2170,3,0.9055,3.0,320.82077665939204,71.64974542904912,436185.2782230476,4461388.117779155,241.4715603862582,64.69764404849634,0.9167,3,4
Feature,"{ ""height"": 0.91830062866210904, ""confidence"": 0.99970000982284513 }",2187,2,0.5578,3.0,174.13531888974563,53.21011682325789,437878.0660903879,4462671.685520574,1621.9043778460532,175.8023908892519,0.7335,2,3
Feature,"{ ""height"": 0.92695742845535212, ""confidence"": 0.9623000025749201 }",2226,3,0.9093,3.0,295.3962384138955,73.2029446282626,436613.1063808514,4461282.23426676,207.24959405673513,61.99207442157564,0.84168,3,3
Feature,"{ ""height"": 4.0567326545715332, ""confidence"": 0.9957000017166131 }",2273,3,0.9326,2.0,227.21704503107932,62.33876123389166,436226.4847647876,4461224.306472073,196.56565041436812,54.47199140805001,0.91358,3,4
Feature,"{ ""height"": 2.32268214225769, ""confidence"": 0.98869997262954712 }",2312,0,0.8403,3.0,328.7035022700816,75.7513289823248,436356.1301300164,4462421.055173727,346.0549090051567,80.79308195202559,0.79688,3,1
Feature,"{ ""height"": 0.98709517717361406, ""confidence"": 0.9801999926567071 }",2314,3,0.9065,3.0,212.2623101286743,61.11029829789175,436168.298162311,4462101.454397639,201.94948755671751,57.158392092845546,0.90976,3,1
Feature,"{ ""height"": 0.055848259478807005, ""confidence"": 0.99260002374649003 }",2333,3,0.8779,0.0,245.59852764264727,64.59996664238126,435490.6467766231,4461547.847134947,304.52221541406055,76.43068938247923,0.9099600000000001,3,1
Feature,"{ ""height"": 0.30333176255226102, ""confidence"": 0.97860002517700206 }",2515,2,0.1091,3.0,655.5290714235077,116.34123823057791,435215.16262829053,4462526.163315832,539.2104732636974,102.44159723123016,0.8636800000000001,0,1
Feature,"{ ""height"": 4.7468533515930185, ""confidence"": 0.98930001258850109 }",2564,3,0.9399,3.0,222.23806324125908,61.162984080772674,436922.7374031187,4460694.334317849,207.56507023989676,59.5328157394553,0.8773200000000001,3,3
Feature,"{ ""height"": 1.0, ""confidence"": 0.98489999771118109 }",2644,3,0.8909,3.0,168.07616583344773,51.86494615396075,435946.9970599364,4460753.965208039,196.99695532467692,58.6466034727092,0.9084,3,4
