epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,5890.31,1.79858,1.56927,2.10369,0.64695,0.36447,0.38904,0.19911,1.7182,1.41427,2.10134,0.00030808,0.00030808,0.00030808
75,6541.12,1.82261,1.54163,2.12185,0.70002,0.384,0.42071,0.22406,1.70887,1.37522,2.09332,0.000297081,0.000297081,0.000297081
76,6589.52,1.84899,1.58203,2.13689,0.76653,0.3895,0.42497,0.23003,1.70348,1.40298,2.10078,0.000286083,0.000286083,0.000286083
77,6637.23,1.80274,1.55843,2.15167,0.76263,0.37926,0.43168,0.23859,1.68363,1.39253,2.09289,0.000275084,0.000275084,0.000275084
78,6690.27,1.80215,1.50983,2.05978,0.73437,0.38577,0.42949,0.23641,1.64946,1.37233,2.07587,0.000264085,0.000264085,0.000264085
79,6738.34,1.77484,1.46392,2.07009,0.73431,0.38465,0.42916,0.23311,1.66787,1.37627,2.08404,0.000253086,0.000253086,0.000253086
80,6786.16,1.79836,1.49108,2.09219,0.70448,0.39606,0.40884,0.21527,1.69236,1.39934,2.10156,0.000242087,0.000242087,0.000242087
81,6946.85,1.82225,1.55912,2.08716,0.67461,0.37826,0.4038,0.21462,1.69447,1.40788,2.09647,0.000231088,0.000231088,0.000231088
82,7973.45,1.78543,1.54481,2.0746,0.68587,0.37727,0.41118,0.22079,1.6802,1.40928,2.0708,0.000220089,0.000220089,0.000220089
83,8022.64,1.7616,1.47971,2.07057,0.74639,0.39449,0.43592,0.2364,1.66425,1.36398,2.05484,0.00020909,0.00020909,0.00020909
84,8070.42,1.82916,1.54406,2.12693,0.68002,0.41329,0.43279,0.2371,1.63165,1.32055,2.04305,0.000198091,0.000198091,0.000198091
85,8119.04,1.76463,1.50603,2.05281,0.67448,0.42101,0.42746,0.23498,1.62234,1.31818,2.04667,0.000187092,0.000187092,0.000187092
86,9163.92,1.73292,1.53975,2.0267,0.6694,0.43793,0.41952,0.23376,1.62295,1.31089,2.04519,0.000176094,0.000176094,0.000176094
87,9217.34,1.74846,1.43333,2.03401,0.72777,0.41594,0.43183,0.242,1.62709,1.30531,2.04903,0.000165095,0.000165095,0.000165095
88,9268.33,1.75023,1.44616,2.01817,0.80016,0.39034,0.43821,0.24432,1.64217,1.32638,2.05481,0.000154096,0.000154096,0.000154096
89,9317.43,1.73638,1.39581,2.0056,0.73293,0.39172,0.43437,0.24362,1.64814,1.33568,2.05893,0.000143097,0.000143097,0.000143097
90,9365.62,1.74972,1.42434,2.03532,0.72407,0.4222,0.43934,0.2527,1.65362,1.33438,2.06556,0.000132098,0.000132098,0.000132098
91,9448.61,1.77172,1.61406,2.17436,0.67636,0.41078,0.44233,0.25129,1.66222,1.34939,2.06813,0.000121099,0.000121099,0.000121099
92,9498.31,1.69596,1.63101,2.05035,0.78187,0.41868,0.44734,0.25083,1.69683,1.38712,2.07236,0.0001101,0.0001101,0.0001101
93,9619.34,1.68934,1.67941,2.06968,0.74855,0.42771,0.44967,0.24695,1.71231,1.39834,2.0738,9.91012e-05,9.91012e-05,9.91012e-05
94,9668.59,1.69541,1.54152,2.035,0.72058,0.4316,0.45754,0.24859,1.71921,1.41042,2.07273,8.81023e-05,8.81023e-05,8.81023e-05
95,9717.88,1.64838,1.56311,2.05061,0.68914,0.4498,0.45261,0.24735,1.6837,1.39916,2.05242,7.71034e-05,7.71034e-05,7.71034e-05
96,9852.27,1.62133,1.48004,2.00639,0.73619,0.44344,0.45891,0.25374,1.63901,1.3815,2.02892,6.61045e-05,6.61045e-05,6.61045e-05
97,9901.59,1.64343,1.46859,2.00294,0.76327,0.40574,0.46817,0.25898,1.62243,1.37054,2.02083,5.51056e-05,5.51056e-05,5.51056e-05
98,9949.09,1.59961,1.6415,2.0206,0.72363,0.42062,0.46611,0.26191,1.6043,1.35895,2.01228,4.41067e-05,4.41067e-05,4.41067e-05
99,10154.1,1.61707,1.50322,1.99024,0.75224,0.41785,0.46972,0.26314,1.60002,1.35978,2.01341,3.31078e-05,3.31078e-05,3.31078e-05
100,10202.6,1.63038,1.4924,2.03504,0.76068,0.41776,0.47142,0.26538,1.59898,1.35728,2.01178,2.21089e-05,2.21089e-05,2.21089e-05
