Source_File,Class_ID,Class_Name,Confidence,Normalized_X_Center,Normalized_Y_Center,Normalized_Width,Normalized_Height
11935.png,3,Residential,0.77,0.302955,0.498044,0.255301,0.541986
11935.png,3,Residential,0.5026,0.124325,0.874238,0.24641,0.251524
11939.png,3,Residential,0.8503,0.505506,0.513864,0.423975,0.510287
11939.png,3,Residential,0.6286,0.132673,0.575173,0.265347,0.282256
11940.png,3,Residential,0.8563,0.098931,0.542546,0.197127,0.364917
11940.png,3,Residential,0.7481,0.491624,0.498087,0.466412,0.289992
11952.png,3,Residential,0.7863,0.624817,0.506332,0.613007,0.442141
11952.png,3,Residential,0.7192,0.502047,0.881572,0.335889,0.236116
11953.png,3,Residential,0.8922,0.48479,0.514874,0.462882,0.441033
11953.png,3,Residential,0.7218,0.941546,0.525574,0.116908,0.482683
11967.png,3,Residential,0.9054,0.451221,0.520618,0.342793,0.523402
11967.png,3,Residential,0.7547,0.491342,0.913827,0.386425,0.171668
11967.png,3,Residential,0.543,0.779273,0.123106,0.441455,0.243936
11974.png,3,Residential,0.7832,0.772009,0.834185,0.455983,0.33163
11974.png,3,Residential,0.6684,0.809683,0.145836,0.380177,0.291672
11977.png,3,Residential,0.9138,0.485943,0.515058,0.416736,0.43983
11977.png,3,Residential,0.7301,0.645878,0.932175,0.266138,0.133736
11981.png,3,Residential,0.802,0.499598,0.479483,0.447805,0.44656
11981.png,3,Residential,0.6599,0.838351,0.640604,0.31724,0.41563
11991.png,3,Residential,0.7734,0.482035,0.51489,0.318876,0.460528
11991.png,3,Residential,0.7498,0.918263,0.41696,0.16082,0.503326
12005.png,3,Residential,0.8419,0.875269,0.12565,0.249099,0.2513
12005.png,3,Residential,0.758,0.507866,0.4799,0.456232,0.420105
12009.png,2,Commercial,0.8084,0.547807,0.48145,0.70573,0.325765
12010.png,2,Commercial,0.6657,0.475843,0.62248,0.62356,0.738251
12017.png,3,Residential,0.7968,0.457801,0.55746,0.269796,0.51395
12017.png,3,Residential,0.7729,0.570933,0.163699,0.381797,0.327397
12017.png,3,Residential,0.5017,0.104323,0.182766,0.208647,0.365532
12043.png,3,Residential,0.8203,0.594596,0.630298,0.633479,0.640557
12043.png,3,Residential,0.5999,0.679802,0.625172,0.452184,0.624341
12066.png,3,Residential,0.6006,0.539416,0.629398,0.54744,0.741205
